Filter_1,Filter_1_1,Filter_1_2,Year,Batch,Number,Individual_Total,Individual_Treat,Phase,Species,Treatment,Treatment_Name,Resting_seconds,Active_seconds,vid_length,Resting_prop,Active_prop,Resting_entries,Active_entries,Resting_first_entry_time,Active_first_entry_time,Active_per_period,Diff_Activity,Change_Activity
1,1,0,21,3,2404,94,25,3,RT,BFT,Treat(Fresh)Post,300,0,300,1,0,1,0,0,NA,0,-4.359,-1
1,1,0,21,3,2405,95,26,1,RT,BFT,Treat(Fresh)Pre,288.984,11.016,300,0.963,0.037,6,5,0,127.541,2.2032,NA,NA
1,1,0,21,3,2406,95,26,2,RT,BFT,Treat(Fresh)Stim,295.917,4.084,300.001,0.986387,0.013613,2,1,0,167.741,4.084,-6.932,-0.629267
1,1,0,21,3,2407,95,26,3,RT,BFT,Treat(Fresh)Post,268.276,31.724,300,0.894,0.106,17,16,0,3.462,1.98275,20.708,1.879811
1,1,0,21,3,2408,96,27,1,RT,BFT,Treat(Fresh)Pre,265.874,34.126,300,0.886,0.114,19,18,0,0.841,1.895889,NA,NA
1,1,0,21,3,2409,96,27,2,RT,BFT,Treat(Fresh)Stim,297.945,2.056,300.001,0.993147,0.006853,3,2,0,205.301,1.028,-32.07,-0.939753
1,1,0,21,3,2410,96,27,3,RT,BFT,Treat(Fresh)Post,300,0,300,1,0,1,0,0,NA,0,-34.126,-1
1,1,0,21,3,2411,97,28,1,RT,BFT,Treat(Fresh)Pre,288.988,11.012,300,0.963,0.037,6,5,0,47.481,2.2024,NA,NA
1,1,0,21,3,2412,97,28,2,RT,BFT,Treat(Fresh)Stim,295.916,4.085,300.001,0.986383,0.013617,2,1,0,217.959,4.085,-6.927,-0.629041
1,1,0,21,3,2413,97,28,3,RT,BFT,Treat(Fresh)Post,298.462,1.538,300,0.995,0.005,2,1,0,7.046,1.538,-9.474,-0.860334
1,1,0,21,3,2414,98,29,1,RT,BFT,Treat(Fresh)Pre,287.707,12.293,300,0.959,0.041,8,7,0,131.701,1.756143,NA,NA
1,1,0,21,3,2415,98,29,2,RT,BFT,Treat(Fresh)Stim,300,0,300,1,0,1,0,0,NA,0,-12.293,-1
1,1,0,21,3,2416,98,29,3,RT,BFT,Treat(Fresh)Post,299.48,0.52,300,0.998,0.002,2,1,0,287.561,0.52,-11.773,-0.9577
1,1,0,21,3,2417,99,30,1,RT,BFT,Treat(Fresh)Pre,256.516,43.484,300,0.855,0.145,20,19,0,56.989,2.288632,NA,NA
1,1,0,21,3,2418,99,30,2,RT,BFT,Treat(Fresh)Stim,298.966,1.035,300.001,0.99655,0.00345,2,1,0,184.605,1.035,-42.449,-0.976198
1,1,0,21,3,2419,99,30,3,RT,BFT,Treat(Fresh)Post,264.538,35.462,300,0.882,0.118,12,11,0,19.961,3.223818,-8.022,-0.184482
1,1,0,21,1,2700,100,1,1,RT,LN,Treat(LN)Pre,250.894,49.106,300,0.836,0.164,16,15,0,60.602,3.273733,NA,NA
1,1,0,21,1,2701,100,1,2,RT,LN,Treat(LN)Stim,291.298,8.703,300.001,0.97099,0.02901,5,4,0,42.361,2.17575,-40.403,-0.822771
1,1,0,21,1,2702,100,1,3,RT,LN,Treat(LN)Post,280.794,19.206,300,0.936,0.064,10,9,0,11.804,2.134,-29.9,-0.608887
1,1,0,21,1,2703,101,2,1,RT,LN,Treat(LN)Pre,236.248,63.752,300,0.787,0.213,20,19,0,35.04,3.355368,NA,NA
1,1,0,21,1,2704,101,2,2,RT,LN,Treat(LN)Stim,298.46,1.54,300,0.994867,0.005133,2,1,0,247.52,1.54,-62.212,-0.975844
1,1,0,21,1,2705,101,2,3,RT,LN,Treat(LN)Post,274.91,25.09,300,0.916,0.084,15,14,0,106.481,1.792143,-38.662,-0.606444
1,1,0,21,1,2706,102,3,1,RT,LN,Treat(LN)Pre,250.849,49.151,300,0.836,0.164,15,14,0,36.681,3.510786,NA,NA
1,1,0,21,1,2707,102,3,2,RT,LN,Treat(LN)Stim,267.567,32.433,300,0.89189,0.10811,16,15,0,30.18,2.1622,-16.718,-0.340136
1,1,0,21,1,2708,102,3,3,RT,LN,Treat(LN)Post,292.859,7.141,300,0.976,0.024,8,7,0,58.941,1.020143,-42.01,-0.854713
1,1,0,21,1,2709,103,4,1,RT,LN,Treat(LN)Pre,273.382,26.618,300,0.911,0.089,20,19,0,14.541,1.400947,NA,NA
1,1,0,21,1,2710,103,4,2,RT,LN,Treat(LN)Stim,288.478,11.522,300,0.961593,0.038407,9,9,0,20.102,1.280222,-15.096,-0.567135
1,1,0,21,1,2711,103,4,3,RT,LN,Treat(LN)Post,294.882,5.118,300,0.983,0.017,5,4,0,116.64,1.2795,-21.5,-0.807724
1,1,0,21,1,2712,104,5,1,RT,LN,Treat(LN)Pre,291.292,8.708,300,0.971,0.029,7,6,0,84.101,1.451333,NA,NA
1,1,0,21,1,2713,104,5,2,RT,LN,Treat(LN)Stim,295.665,4.335,300,0.98555,0.01445,7,6,0,21.126,0.7225,-4.373,-0.502182
1,1,0,21,1,2714,104,5,3,RT,LN,Treat(LN)Post,300,0,300,1,0,1,0,0,NA,0,-8.708,-1
1,1,0,21,1,2715,105,6,1,RT,LN,Treat(LN)Pre,253.076,46.924,300,0.844,0.156,26,25,0,16.924,1.87696,NA,NA
1,1,0,21,1,2716,105,6,2,RT,LN,Treat(LN)Stim,277.058,22.942,300,0.923527,0.076473,11,11,0,9.564,2.085636,-23.982,-0.511082
1,1,0,21,1,2717,105,6,3,RT,LN,Treat(LN)Post,266.555,33.445,300,0.889,0.111,17,16,0,11.021,2.090313,-13.479,-0.287252
1,1,0,21,1,2718,106,7,1,RT,LN,Treat(LN)Pre,185.284,114.716,300,0.618,0.382,41,40,0,11.526,2.8679,NA,NA
1,1,0,21,1,2719,106,7,2,RT,LN,Treat(LN)Stim,273.858,26.142,300,0.91286,0.08714,13,13,0,5.3,2.010923,-88.574,-0.772115
1,1,0,21,1,2720,106,7,3,RT,LN,Treat(LN)Post,263.627,36.373,300,0.879,0.121,15,14,0,2.741,2.598071,-78.343,-0.68293
1,1,0,21,1,2721,107,8,1,RT,LN,Treat(LN)Pre,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,1,0,21,1,2722,107,8,2,RT,LN,Treat(LN)Stim,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,1,0,21,1,2723,107,8,3,RT,LN,Treat(LN)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,1,0,21,1,2724,108,9,1,RT,LN,Treat(LN)Pre,254.928,45.072,300,0.85,0.15,29,28,0,45.702,1.609714,NA,NA
1,1,0,21,1,2725,108,9,2,RT,LN,Treat(LN)Stim,298.98,1.02,300,0.9966,0.0034,2,1,0,238.541,1.02,-44.052,-0.97737
1,1,0,21,1,2726,108,9,3,RT,LN,Treat(LN)Post,269.673,30.327,300,0.899,0.101,17,16,0,32.141,1.895438,-14.745,-0.327143
1,1,0,21,1,2727,109,10,1,RT,LN,Treat(LN)Pre,273.156,26.844,300,0.911,0.089,20,19,0,23.941,1.412842,NA,NA
1,1,0,21,1,2728,109,10,2,RT,LN,Treat(LN)Stim,298.101,1.899,300,0.99367,0.00633,2,1,0,249.563,1.899,-24.945,-0.929258
1,1,0,21,1,2729,109,10,3,RT,LN,Treat(LN)Post,297.716,2.284,300,0.992,0.008,4,3,0,103.102,0.761333,-24.56,-0.914916
1,1,0,21,2,2730,110,11,1,RT,LN,Treat(LN)Pre,274.428,25.572,300,0.915,0.085,20,19,0,1.12,1.345895,NA,NA
1,1,0,21,2,2731,110,11,2,RT,LN,Treat(LN)Stim,298.202,1.798,300,0.994007,0.005993,3,2,0,88.501,0.899,-23.774,-0.929689
1,1,0,21,2,2732,110,11,3,RT,LN,Treat(LN)Post,294.849,5.151,300,0.983,0.017,6,5,0,52.785,1.0302,-20.421,-0.798569
1,1,0,21,2,2733,111,12,1,RT,LN,Treat(LN)Pre,283.062,16.938,300,0.944,0.056,7,6,0,122.48,2.823,NA,NA
1,1,0,21,2,2734,111,12,2,RT,LN,Treat(LN)Stim,300,0,300,1,0,1,0,0,NA,0,-16.938,-1
1,1,0,21,2,2735,111,12,3,RT,LN,Treat(LN)Post,300,0,300,1,0,1,0,0,NA,0,-16.938,-1
1,1,0,21,2,2736,112,13,1,RT,LN,Treat(LN)Pre,288.904,11.096,300,0.963,0.037,7,6,0,69.501,1.849333,NA,NA
1,1,0,21,2,2737,112,13,2,RT,LN,Treat(LN)Stim,300,0,300,1,0,1,0,0,NA,0,-11.096,-1
1,1,0,21,2,2738,112,13,3,RT,LN,Treat(LN)Post,300,0,300,1,0,1,0,0,NA,0,-11.096,-1
1,1,0,21,2,2739,113,14,1,RT,LN,Treat(LN)Pre,261.93,38.07,300,0.873,0.127,24,23,0,81.48,1.655217,NA,NA
1,1,0,21,2,2740,113,14,2,RT,LN,Treat(LN)Stim,282.064,17.936,300,0.940213,0.059787,13,12,0,50.342,1.494667,-20.134,-0.528868
1,1,0,21,2,2741,113,14,3,RT,LN,Treat(LN)Post,277.771,22.229,300,0.926,0.074,12,11,0,62.581,2.020818,-15.841,-0.416102
1,1,0,21,2,2742,114,15,1,RT,LN,Treat(LN)Pre,230.237,69.763,300,0.767,0.233,31,31,1.661,0,2.250419,NA,NA
1,1,0,21,2,2743,114,15,2,RT,LN,Treat(LN)Stim,286.921,13.079,300,0.956403,0.043597,9,8,0,12.541,1.634875,-56.684,-0.812522
1,1,0,21,2,2744,114,15,3,RT,LN,Treat(LN)Post,298.975,1.025,300,0.997,0.003,2,1,0,294,1.025,-68.738,-0.985307
1,1,0,21,2,2745,115,16,1,RT,LN,Treat(LN)Pre,250.858,49.142,300,0.836,0.164,20,19,0,6.861,2.586421,NA,NA
1,1,0,21,2,2746,115,16,2,RT,LN,Treat(LN)Stim,277.206,22.794,300,0.92402,0.07598,10,9,0,12.84,2.532667,-26.348,-0.536161
1,1,0,21,2,2747,115,16,3,RT,LN,Treat(LN)Post,264.863,35.137,300,0.883,0.117,15,14,0,97.701,2.509786,-14.005,-0.28499
1,1,0,21,2,2748,116,17,1,RT,LN,Treat(LN)Pre,254.72,45.28,300,0.849,0.151,31,30,0,1.862,1.509333,NA,NA
1,1,0,21,2,2749,116,17,2,RT,LN,Treat(LN)Stim,262.973,37.027,300,0.876577,0.123423,21,21,0,49.862,1.76319,-8.253,-0.182266
1,1,0,21,2,2750,116,17,3,RT,LN,Treat(LN)Post,289.224,10.776,300,0.964,0.036,8,7,0,46.64,1.539429,-34.504,-0.762014
1,1,0,21,2,2751,117,18,1,RT,LN,Treat(LN)Pre,236.896,63.104,300,0.79,0.21,31,31,2.441,0,2.035613,NA,NA
1,1,0,21,2,2752,117,18,2,RT,LN,Treat(LN)Stim,248.897,51.103,300,0.829657,0.170343,22,21,0,3.721,2.433476,-12.001,-0.190178
1,1,0,21,2,2753,117,18,3,RT,LN,Treat(LN)Post,266.471,33.529,300,0.888,0.112,17,16,0,38.3,2.095563,-29.575,-0.468671
1,1,0,21,2,2754,118,19,1,RT,LN,Treat(LN)Pre,248.547,51.453,300,0.828,0.172,26,25,0,2.161,2.05812,NA,NA
1,1,0,21,2,2755,118,19,2,RT,LN,Treat(LN)Stim,281.067,18.933,300,0.93689,0.06311,12,11,0,64.121,1.721182,-32.52,-0.632033
1,1,0,21,2,2756,118,19,3,RT,LN,Treat(LN)Post,263.304,36.696,300,0.878,0.122,19,18,0,52.341,2.038667,-14.757,-0.286805
1,1,0,21,2,2757,119,20,1,RT,LN,Treat(LN)Pre,234.554,65.446,300,0.782,0.218,45,44,0,30.982,1.487409,NA,NA
1,1,0,21,2,2758,119,20,2,RT,LN,Treat(LN)Stim,284.675,15.325,300,0.948917,0.051083,13,12,0,74.566,1.277083,-50.121,-0.765837
1,1,0,21,2,2759,119,20,3,RT,LN,Treat(LN)Post,295.413,4.587,300,0.985,0.015,5,4,0,31.761,1.14675,-60.859,-0.929912
1,1,0,21,3,2760,120,21,1,RT,LN,Treat(LN)Pre,272.681,27.319,300,0.909,0.091,17,16,0,3.44,1.707437,NA,NA
1,1,0,21,3,2761,120,21,2,RT,LN,Treat(LN)Stim,298.98,1.02,300,0.9966,0.0034,2,1,0,279.121,1.02,-26.299,-0.962663
1,1,0,21,3,2762,120,21,3,RT,LN,Treat(LN)Post,291.02,8.98,300,0.97,0.03,4,3,0,178.741,2.993333,-18.339,-0.671291
1,1,0,21,3,2763,121,22,1,RT,LN,Treat(LN)Pre,143.83,156.17,300,0.479,0.521,43,44,4.422,0,3.549318,NA,NA
1,1,0,21,3,2764,121,22,2,RT,LN,Treat(LN)Stim,272.613,27.387,300,0.90871,0.09129,7,6,0,64.061,4.5645,-128.783,-0.824633
1,1,0,21,3,2765,121,22,3,RT,LN,Treat(LN)Post,251.853,48.147,300,0.84,0.16,11,10,0,67.185,4.8147,-108.023,-0.691701
1,1,0,21,3,2766,122,23,1,RT,LN,Treat(LN)Pre,291.402,8.598,300,0.971,0.029,6,6,0,76.941,1.433,NA,NA
1,1,0,21,3,2767,122,23,2,RT,LN,Treat(LN)Stim,272.704,27.296,300,0.909013,0.090987,16,15,0,1.585,1.819733,18.698,2.174692
1,1,0,21,3,2768,122,23,3,RT,LN,Treat(LN)Post,271.288,28.712,300,0.904,0.096,15,14,0,87.366,2.050857,20.114,2.339381
1,1,0,21,3,2769,123,24,1,RT,LN,Treat(LN)Pre,236.073,63.927,300,0.787,0.213,29,28,0,19.721,2.283107,NA,NA
1,1,0,21,3,2770,123,24,2,RT,LN,Treat(LN)Stim,283.217,16.783,300,0.944057,0.055943,11,11,0,81.421,1.525727,-47.144,-0.737466
1,1,0,21,3,2771,123,24,3,RT,LN,Treat(LN)Post,267.758,32.242,300,0.893,0.107,17,16,0,56.352,2.015125,-31.685,-0.495643
1,1,0,21,3,2772,124,25,1,RT,LN,Treat(LN)Pre,244.447,55.553,300,0.815,0.185,35,34,0,1.461,1.633912,NA,NA
1,1,0,21,3,2773,124,25,2,RT,LN,Treat(LN)Stim,256.205,43.795,300,0.854017,0.145983,22,21,0,82.6,2.085476,-11.758,-0.211654
1,1,0,21,3,2774,124,25,3,RT,LN,Treat(LN)Post,223.281,76.719,300,0.744,0.256,26,25,0,2.6,3.06876,21.166,0.381006
1,1,0,21,3,2775,125,26,1,RT,LN,Treat(LN)Pre,267.989,32.011,300,0.893,0.107,21,20,0,43.201,1.60055,NA,NA
1,1,0,21,3,2776,125,26,2,RT,LN,Treat(LN)Stim,287.553,12.447,300,0.95851,0.04149,9,8,0,7.501,1.555875,-19.564,-0.611165
1,1,0,21,3,2777,125,26,3,RT,LN,Treat(LN)Post,281.807,18.193,300,0.939,0.061,10,9,0,130.98,2.021444,-13.818,-0.431664
1,1,0,21,3,2778,126,27,1,RT,LN,Treat(LN)Pre,238.072,61.928,300,0.794,0.206,35,34,0,9.564,1.821412,NA,NA
1,1,0,21,3,2779,126,27,2,RT,LN,Treat(LN)Stim,292.836,7.164,300,0.97612,0.02388,6,5,0,55.14,1.4328,-54.764,-0.884317
1,1,0,21,3,2780,126,27,3,RT,LN,Treat(LN)Post,299.243,0.757,300,0.997,0.003,2,1,0,73.403,0.757,-61.171,-0.987776
1,1,0,21,3,2781,127,28,1,RT,LN,Treat(LN)Pre,295.656,4.344,300,0.986,0.014,3,2,0,105.5,2.172,NA,NA
1,1,0,21,3,2782,127,28,2,RT,LN,Treat(LN)Stim,298.22,1.78,300,0.994067,0.005933,3,2,0,86.781,0.89,-2.564,-0.590239
1,1,0,21,3,2783,127,28,3,RT,LN,Treat(LN)Post,300,0,300,1,0,1,0,0,NA,0,-4.344,-1
1,1,0,21,3,2784,128,29,1,RT,LN,Treat(LN)Pre,243.882,56.118,300,0.813,0.187,41,40,0,1.481,1.40295,NA,NA
1,1,0,21,3,2785,128,29,2,RT,LN,Treat(LN)Stim,299.756,0.244,300,0.999187,0.000813,2,1,0,276.2,0.244,-55.874,-0.995652
1,1,0,21,3,2786,128,29,3,RT,LN,Treat(LN)Post,290.279,9.721,300,0.968,0.032,9,8,0,2.741,1.215125,-46.397,-0.826776
1,1,0,21,3,2787,129,30,1,RT,LN,Treat(LN)Pre,300,0,300,1,0,1,0,0,NA,0,NA,NA
1,1,0,21,3,2788,129,30,2,RT,LN,Treat(LN)Stim,300,0,300,1,0,1,0,0,NA,0,0,NA
1,1,0,21,3,2789,129,30,3,RT,LN,Treat(LN)Post,297.222,2.778,300,0.991,0.009,1,1,0,297.222,2.778,2.778,NA
1,1,0,21,1,2790,130,1,1,RT,MS222,Treat(MS222)Pre,237.935,62.065,300,0.793,0.207,22,22,0,24.881,2.821136,NA,NA
1,1,0,21,1,2791,130,1,2,RT,MS222,Treat(MS222)Stim,262.735,37.265,300,0.875783,0.124217,19,18,0,36.021,2.070278,-24.8,-0.399581
1,1,0,21,1,2792,130,1,3,RT,MS222,Treat(MS222)Post,264.452,35.548,300,0.882,0.118,17,16,0,12.241,2.22175,-26.517,-0.427246
1,1,0,21,1,2793,131,2,1,RT,MS222,Treat(MS222)Pre,237.641,62.36,300.001,0.792,0.208,33,32,0,53.479,1.94875,NA,NA
1,1,0,21,1,2794,131,2,2,RT,MS222,Treat(MS222)Stim,263.498,36.502,300,0.878327,0.121673,19,18,0,132.52,2.027889,-25.858,-0.414657
1,1,0,21,1,2795,131,2,3,RT,MS222,Treat(MS222)Post,251.832,48.168,300,0.839,0.161,23,22,0,1.461,2.189455,-14.192,-0.227582
1,1,0,21,1,2796,132,3,1,RT,MS222,Treat(MS222)Pre,237.641,62.36,300.001,0.792,0.208,33,32,0,53.479,1.94875,NA,NA
1,1,0,21,1,2797,132,3,2,RT,MS222,Treat(MS222)Stim,277.781,22.219,300,0.925937,0.074063,14,13,0,53.54,1.709154,-40.141,-0.643698
1,1,0,21,1,2798,132,3,3,RT,MS222,Treat(MS222)Post,282.092,17.908,300,0.94,0.06,7,6,0,99.221,2.984667,-44.452,-0.712829
1,1,0,21,1,2799,133,4,1,RT,MS222,Treat(MS222)Pre,255.176,44.824,300,0.851,0.149,16,15,0,24.181,2.988267,NA,NA
1,1,0,21,1,2800,133,4,2,RT,MS222,Treat(MS222)Stim,267.518,32.482,300,0.891727,0.108273,15,14,0,36.281,2.320143,-12.342,-0.275344
1,1,0,21,1,2801,133,4,3,RT,MS222,Treat(MS222)Post,279.272,20.728,300,0.931,0.069,6,5,0,12.52,4.1456,-24.096,-0.537569
1,1,0,21,1,2802,134,5,1,RT,MS222,Treat(MS222)Pre,217.199,82.801,300,0.724,0.276,27,28,1.06,0,2.957179,NA,NA
1,1,0,21,1,2803,134,5,2,RT,MS222,Treat(MS222)Stim,277.192,22.808,300,0.923973,0.076027,14,13,0,103.985,1.754462,-59.993,-0.724544
1,1,0,21,1,2804,134,5,3,RT,MS222,Treat(MS222)Post,225.94,74.06,300,0.753,0.247,30,30,0.8,0,2.468667,-8.741,-0.105566
1,1,0,21,1,2805,135,6,1,RT,MS222,Treat(MS222)Pre,276.188,23.813,300.001,0.921,0.079,8,7,0,126.602,3.401857,NA,NA
1,1,0,21,1,2806,135,6,2,RT,MS222,Treat(MS222)Stim,267.588,32.412,300,0.89196,0.10804,12,12,2.321,0,2.701,8.599,0.361105
1,1,0,21,1,2807,135,6,3,RT,MS222,Treat(MS222)Post,294.099,5.901,300,0.98,0.02,3,2,0,270.32,2.9505,-17.912,-0.752194
1,1,0,21,1,2808,136,7,1,RT,MS222,Treat(MS222)Pre,266.366,33.635,300.001,0.888,0.112,18,18,0,23.861,1.868611,NA,NA
1,1,0,21,1,2809,136,7,2,RT,MS222,Treat(MS222)Stim,300,0,300,1,0,1,0,0,NA,0,-33.635,-1
1,1,0,21,1,2810,136,7,3,RT,MS222,Treat(MS222)Post,298.22,1.78,300,0.994,0.006,2,1,0,259.88,1.78,-31.855,-0.947079
1,1,0,21,1,2811,137,8,1,RT,MS222,Treat(MS222)Pre,250.77,49.23,300,0.836,0.164,30,29,0,0.881,1.697586,NA,NA
1,1,0,21,1,2812,137,8,2,RT,MS222,Treat(MS222)Stim,251.211,48.789,300,0.83737,0.16263,28,27,0,9.661,1.807,-0.441,-0.008958
1,1,0,21,1,2813,137,8,3,RT,MS222,Treat(MS222)Post,259.291,40.709,300,0.864,0.136,23,23,0,24.262,1.769957,-8.521,-0.173086
1,1,0,21,1,2814,138,9,1,RT,MS222,Treat(MS222)Pre,186.387,113.614,300.001,0.621,0.379,55,55,0,10.4,2.065709,NA,NA
1,1,0,21,1,2815,138,9,2,RT,MS222,Treat(MS222)Stim,219.858,80.142,300,0.73286,0.26714,37,36,0,1.223,2.226167,-33.472,-0.294612
1,1,0,21,1,2816,138,9,3,RT,MS222,Treat(MS222)Post,258.747,41.253,300,0.862,0.138,20,19,0,48.841,2.171211,-72.361,-0.636902
1,1,0,21,1,2817,139,10,1,RT,MS222,Treat(MS222)Pre,267.553,32.448,300.001,0.892,0.108,16,16,0,87.261,2.028,NA,NA
1,1,0,21,1,2818,139,10,2,RT,MS222,Treat(MS222)Stim,261.837,38.163,300,0.87279,0.12721,20,19,0,48.68,2.008579,5.715,0.176128
1,1,0,21,1,2819,139,10,3,RT,MS222,Treat(MS222)Post,286.046,13.954,300,0.953,0.047,6,6,0.646,0,2.325667,-18.494,-0.569958
1,1,0,21,2,2820,140,11,1,RT,MS222,Treat(MS222)Pre,267.252,32.748,300,0.891,0.109,5,4,0,54.62,8.187,NA,NA
1,1,0,21,2,2821,140,11,2,RT,MS222,Treat(MS222)Stim,297.437,2.564,300.001,0.991453,0.008547,3,2,0,202.14,1.282,-30.184,-0.921705
1,1,0,21,2,2822,140,11,3,RT,MS222,Treat(MS222)Post,296.16,3.84,300,0.987,0.013,3,2,0,52.32,1.92,-28.908,-0.882741
1,1,0,21,2,2823,141,12,1,RT,MS222,Treat(MS222)Pre,262.356,37.644,300,0.875,0.125,17,16,0,39.44,2.35275,NA,NA
1,1,0,21,2,2824,141,12,2,RT,MS222,Treat(MS222)Stim,285.8,14.201,300.001,0.952663,0.047337,5,4,0,73.38,3.55025,-23.443,-0.622755
1,1,0,21,2,2825,141,12,3,RT,MS222,Treat(MS222)Post,287.924,12.076,300,0.96,0.04,7,6,0,20.742,2.012667,-25.568,-0.679205
1,1,0,21,2,2826,142,13,1,RT,MS222,Treat(MS222)Pre,287.96,12.04,300,0.96,0.04,9,8,0,117.881,1.505,NA,NA
1,1,0,21,2,2827,142,13,2,RT,MS222,Treat(MS222)Stim,256.212,43.789,300.001,0.854037,0.145963,25,24,0,26.001,1.824542,31.749,2.63696
1,1,0,21,2,2828,142,13,3,RT,MS222,Treat(MS222)Post,271.159,28.841,300,0.904,0.096,17,17,0,91.62,1.696529,16.801,1.395432
1,1,0,21,2,2829,143,14,1,RT,MS222,Treat(MS222)Pre,273.902,26.098,300,0.913,0.087,16,15,0,77.86,1.739867,NA,NA
1,1,0,21,2,2830,143,14,2,RT,MS222,Treat(MS222)Stim,284.882,15.119,300.001,0.949604,0.050396,9,8,0,96.241,1.889875,-10.979,-0.420684
1,1,0,21,2,2831,143,14,3,RT,MS222,Treat(MS222)Post,276.961,23.039,300,0.923,0.077,12,11,0,22.385,2.094455,-3.059,-0.117212
1,1,0,21,2,2832,144,15,1,RT,MS222,Treat(MS222)Pre,284.378,15.622,300,0.948,0.052,9,8,0,101.561,1.95275,NA,NA
1,1,0,21,2,2833,144,15,2,RT,MS222,Treat(MS222)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-15.622,-1
1,1,0,21,2,2834,144,15,3,RT,MS222,Treat(MS222)Post,297.183,2.817,300,0.991,0.009,3,2,0,189.724,1.4085,-12.805,-0.819677
1,1,0,21,2,2835,145,16,1,RT,MS222,Treat(MS222)Pre,283.837,16.163,300,0.946,0.054,9,8,0,145.428,2.020375,NA,NA
1,1,0,21,2,2836,145,16,2,RT,MS222,Treat(MS222)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-16.163,-1
1,1,0,21,2,2837,145,16,3,RT,MS222,Treat(MS222)Post,300,0,300,1,0,1,0,0,NA,0,-16.163,-1
1,1,0,21,2,2838,146,17,1,RT,MS222,Treat(MS222)Pre,294.105,5.895,300,0.98,0.02,4,3,0,261.242,1.965,NA,NA
1,1,0,21,2,2839,146,17,2,RT,MS222,Treat(MS222)Stim,287.999,12.002,300.001,0.959993,0.040007,8,7,0,42.941,1.714571,6.107,1.035963
1,1,0,21,2,2840,146,17,3,RT,MS222,Treat(MS222)Post,280.034,19.967,300.001,0.933,0.067,8,7,0,93.084,2.852429,14.072,2.387108
1,1,0,21,2,2841,147,18,1,RT,MS222,Treat(MS222)Pre,248.981,51.019,300,0.83,0.17,22,22,0,15.2,2.319045,NA,NA
1,1,0,21,2,2842,147,18,2,RT,MS222,Treat(MS222)Stim,276.871,23.13,300.001,0.9229,0.0771,13,12,0,98.041,1.9275,-27.889,-0.546639
1,1,0,21,2,2843,147,18,3,RT,MS222,Treat(MS222)Post,263.985,36.015,300,0.88,0.12,18,17,0,22.12,2.118529,-15.004,-0.294087
1,1,0,21,2,2844,148,19,1,RT,MS222,Treat(MS222)Pre,297.427,2.573,300,0.991,0.009,3,2,0,260.764,1.2865,NA,NA
1,1,0,21,2,2845,148,19,2,RT,MS222,Treat(MS222)Stim,296.662,3.339,300.001,0.98887,0.01113,3,2,0,174.261,1.6695,0.766,0.297707
1,1,0,21,2,2846,148,19,3,RT,MS222,Treat(MS222)Post,267.984,32.016,300,0.893,0.107,16,15,0,2.204,2.1344,29.443,11.443063
1,1,0,21,2,2847,149,20,1,RT,MS222,Treat(MS222)Pre,292.573,7.427,300,0.975,0.025,3,2,0,156.941,3.7135,NA,NA
1,1,0,21,2,2848,149,20,2,RT,MS222,Treat(MS222)Stim,292.083,7.918,300.001,0.973607,0.026393,6,5,0,141.86,1.5836,0.491,0.06611
1,1,0,21,2,2849,149,20,3,RT,MS222,Treat(MS222)Post,288.734,11.266,300,0.962,0.038,5,4,0,17.38,2.8165,3.839,0.516898
1,1,0,21,3,2850,150,21,1,RT,MS222,Treat(MS222)Pre,239.796,60.204,300,0.799,0.201,33,33,0,3.641,1.824364,NA,NA
1,1,0,21,3,2851,150,21,2,RT,MS222,Treat(MS222)Stim,252.4,47.6,300,0.841333,0.158667,29,28,0,6.481,1.7,-12.604,-0.209355
1,1,0,21,3,2852,150,21,3,RT,MS222,Treat(MS222)Post,266.143,33.857,300,0.887,0.113,22,21,0,36.181,1.612238,-26.347,-0.437629
1,1,0,21,3,2853,151,22,1,RT,MS222,Treat(MS222)Pre,287.433,12.567,300,0.958,0.042,7,6,0,107.42,2.0945,NA,NA
1,1,0,21,3,2854,151,22,2,RT,MS222,Treat(MS222)Stim,300,0,300,1,0,1,0,0,NA,0,-12.567,-1
1,1,0,21,3,2855,151,22,3,RT,MS222,Treat(MS222)Post,300,0,300,1,0,1,0,0,NA,0,-12.567,-1
1,1,0,21,3,2856,152,23,1,RT,MS222,Treat(MS222)Pre,221.922,78.078,300,0.74,0.26,21,20,0,48.305,3.9039,NA,NA
1,1,0,21,3,2857,152,23,2,RT,MS222,Treat(MS222)Stim,264.68,35.32,300,0.882267,0.117733,17,16,0,43.846,2.2075,-42.758,-0.547632
1,1,0,21,3,2858,152,23,3,RT,MS222,Treat(MS222)Post,249.657,50.343,300,0.832,0.168,21,21,6.32,0,2.397286,-27.735,-0.355222
1,1,0,21,3,2859,153,24,1,RT,MS222,Treat(MS222)Pre,241.695,58.305,300,0.806,0.194,29,29,0,8.721,2.010517,NA,NA
1,1,0,21,3,2860,153,24,2,RT,MS222,Treat(MS222)Stim,266.698,33.302,300,0.888993,0.111007,14,13,0,60.486,2.561692,-25.003,-0.428831
