Filter_1,Year,Batch,Number,Individual_Total,Individual_Treat,Phase,Species,Treatment,Treatment_Name,Resting_seconds,Active_seconds,vid_length,Resting_prop,Active_prop,Resting_entries,Active_entries,Resting_first_entry_time,Active_first_entry_time,Active_per_period,Diff_Activity,Change_Activity
2,22,4,1314,358,34,3,BB,Arg.2,Treat(Arg.2)Post,145.164,154.836,300,0.484,0.516,16,15,0,8.38,10.3224,18.507,0.135752
2,22,4,1315,359,35,1,BB,Arg.2,Treat(Arg.2)Pre,222.604,77.397,300.001,0.742,0.258,18,17,0,28.221,4.552765,,
2,22,4,1316,359,35,2,BB,Arg.2,Treat(Arg.2)Stim,241.004,58.997,300.001,0.803344,0.196656,11,10,0,13.301,5.8997,-18.4,-0.237735
2,22,4,1317,359,35,3,BB,Arg.2,Treat(Arg.2)Post,169.057,130.943,300,0.564,0.436,21,21,6.581,0,6.235381,53.546,0.691836
2,22,4,1318,360,36,1,BB,Arg.2,Treat(Arg.2)Pre,269.618,30.383,300.001,0.899,0.101,9,8,0,28.806,3.797875,,
2,22,4,1319,360,36,2,BB,Arg.2,Treat(Arg.2)Stim,265.687,34.314,300.001,0.88562,0.11438,8,7,0,2.321,4.902,3.931,0.129382
2,22,4,1320,360,36,3,BB,Arg.2,Treat(Arg.2)Post,262.702,37.298,300,0.876,0.124,12,11,0,40.219,3.390727,6.915,0.227594
2,22,4,1321,361,37,1,BB,Arg.2,Treat(Arg.2)Pre,139.59,160.411,300.001,0.465,0.535,28,28,2.227,0,5.728964,,
2,22,4,1322,361,37,2,BB,Arg.2,Treat(Arg.2)Stim,149.052,150.949,300.001,0.496838,0.503162,35,35,1.724,0,4.312829,-9.462,-0.058986
2,22,4,1323,361,37,3,BB,Arg.2,Treat(Arg.2)Post,129.31,170.69,300,0.431,0.569,27,27,0,6.84,6.321852,10.279,0.064079
2,22,4,1324,362,38,1,BB,Arg.2,Treat(Arg.2)Pre,201.493,98.508,300.001,0.672,0.328,19,18,0,1.564,5.472667,,
2,22,4,1325,362,38,2,BB,Arg.2,Treat(Arg.2)Stim,269.754,30.247,300.001,0.899177,0.100823,7,6,0,42.225,5.041167,-68.261,-0.692949
2,22,4,1326,362,38,3,BB,Arg.2,Treat(Arg.2)Post,238.152,61.848,300,0.794,0.206,19,19,0,12.081,3.255158,-36.66,-0.372153
2,22,4,1327,363,39,1,BB,Arg.2,Treat(Arg.2)Pre,164.061,135.94,300.001,0.547,0.453,38,37,0,8.54,3.674054,,
2,22,4,1328,363,39,2,BB,Arg.2,Treat(Arg.2)Stim,219.849,80.152,300.001,0.732828,0.267172,16,15,0,6.82,5.343467,-55.788,-0.410387
2,22,4,1329,363,39,3,BB,Arg.2,Treat(Arg.2)Post,196.279,103.722,300.001,0.654,0.346,28,27,0,13.94,3.841556,-32.218,-0.237002
2,22,4,1330,364,40,1,BB,Arg.2,Treat(Arg.2)Pre,244.49,55.511,300.001,0.815,0.185,15,14,0,33.82,3.965071,,
2,22,4,1331,364,40,2,BB,Arg.2,Treat(Arg.2)Stim,226.254,73.747,300.001,0.754177,0.245823,16,15,0,16.881,4.916467,18.236,0.328511
2,22,4,1332,364,40,3,BB,Arg.2,Treat(Arg.2)Post,200.829,99.171,300,0.669,0.331,26,25,0,17.2,3.96684,43.66,0.786511
2,22,1,1333,365,1,1,BB,Arg.02,Treat(Arg.02)Pre,253.419,46.582,300.001,0.845,0.155,15,14,0,11.601,3.327286,,
2,22,1,1334,365,1,2,BB,Arg.02,Treat(Arg.02)Stim,272.596,27.405,300.001,0.90865,0.09135,7,6,0,13.94,4.5675,-19.177,-0.411683
2,22,1,1335,365,1,3,BB,Arg.02,Treat(Arg.02)Post,286.426,13.575,300.001,0.955,0.045,6,5,0,55.839,2.715,-33.007,-0.708578
2,22,1,1336,366,2,1,BB,Arg.02,Treat(Arg.02)Pre,256.584,43.417,300.001,0.855,0.145,18,17,0,6.14,2.553941,,
2,22,1,1337,366,2,2,BB,Arg.02,Treat(Arg.02)Stim,251.08,48.921,300.001,0.836931,0.163069,26,25,0,34.421,1.95684,5.504,0.126771
2,22,1,1338,366,2,3,BB,Arg.02,Treat(Arg.02)Post,237.258,62.742,300,0.791,0.209,24,23,0,12.6,2.727913,19.325,0.445102
2,22,1,1339,367,3,1,BB,Arg.02,Treat(Arg.02)Pre,258.703,41.298,300.001,0.862,0.138,15,15,1.639,0,2.7532,,
2,22,1,1340,367,3,2,BB,Arg.02,Treat(Arg.02)Stim,279.992,20.009,300.001,0.933304,0.066696,9,8,0,21.468,2.501125,-21.289,-0.515497
2,22,1,1341,367,3,3,BB,Arg.02,Treat(Arg.02)Post,245.746,54.255,300.001,0.819,0.181,25,24,0,14.281,2.260625,12.957,0.313744
2,22,1,1342,368,4,1,BB,Arg.02,Treat(Arg.02)Pre,265.148,34.853,300.001,0.884,0.116,13,13,1.801,0,2.681,,
2,22,1,1343,368,4,2,BB,Arg.02,Treat(Arg.02)Stim,270.735,29.266,300.001,0.902447,0.097553,13,14,0.72,0,2.090429,-5.587,-0.160302
2,22,1,1344,368,4,3,BB,Arg.02,Treat(Arg.02)Post,265.604,34.397,300.001,0.885,0.115,11,11,0,61.821,3.127,-0.456,-0.013084
2,22,1,1345,369,5,1,BB,Arg.02,Treat(Arg.02)Pre,270.532,29.469,300.001,0.902,0.098,9,8,0,25.264,3.683625,,
2,22,1,1346,369,5,2,BB,Arg.02,Treat(Arg.02)Stim,274.351,25.649,300,0.914503,0.085497,9,8,0,30.94,3.206125,-3.82,-0.129628
2,22,1,1347,369,5,3,BB,Arg.02,Treat(Arg.02)Post,287.978,12.023,300.001,0.96,0.04,4,3,0,43.184,4.007667,-17.446,-0.592012
2,22,1,1348,370,6,1,BB,Arg.02,Treat(Arg.02)Pre,239.362,60.639,300.001,0.798,0.202,26,25,0,4.06,2.42556,,
2,22,1,1349,370,6,2,BB,Arg.02,Treat(Arg.02)Stim,247.474,52.527,300.001,0.824911,0.175089,27,26,0,18.246,2.020269,-8.112,-0.133775
2,22,1,1350,370,6,3,BB,Arg.02,Treat(Arg.02)Post,249.073,50.928,300.001,0.83,0.17,25,24,0,15.92,2.122,-9.711,-0.160144
2,22,1,1351,371,7,1,BB,Arg.02,Treat(Arg.02)Pre,239.069,60.932,300.001,0.797,0.203,26,25,0,5.701,2.43728,,
2,22,1,1352,371,7,2,BB,Arg.02,Treat(Arg.02)Stim,248.811,51.19,300.001,0.829367,0.170633,26,25,0,31.101,2.0476,-9.742,-0.159883
2,22,1,1353,371,7,3,BB,Arg.02,Treat(Arg.02)Post,241.969,58.032,300.001,0.807,0.193,26,26,0,19.341,2.232,-2.9,-0.047594
2,22,1,1354,372,8,1,BB,Arg.02,Treat(Arg.02)Pre,241.157,58.844,300.001,0.804,0.196,26,25,0,17.161,2.35376,,
2,22,1,1355,372,8,2,BB,Arg.02,Treat(Arg.02)Stim,245.502,54.499,300.001,0.818337,0.181663,22,21,0,12.06,2.59519,-4.345,-0.073839
2,22,1,1356,372,8,3,BB,Arg.02,Treat(Arg.02)Post,260.054,39.947,300.001,0.867,0.133,21,20,0,7.259,1.99735,-18.897,-0.321137
2,22,1,1357,373,9,1,BB,Arg.02,Treat(Arg.02)Pre,264.975,35.026,300.001,0.883,0.117,18,18,0,12.144,1.945889,,
2,22,1,1358,373,9,2,BB,Arg.02,Treat(Arg.02)Stim,271.584,28.417,300.001,0.905277,0.094723,14,13,0,15.839,2.185923,-6.609,-0.188688
2,22,1,1359,373,9,3,BB,Arg.02,Treat(Arg.02)Post,266.082,33.919,300.001,0.887,0.113,18,18,2.7,0,1.884389,-1.107,-0.031605
2,22,1,1360,374,10,1,BB,Arg.02,Treat(Arg.02)Pre,266.728,33.273,300.001,0.889,0.111,14,14,0,67.001,2.376643,,
2,22,1,1361,374,10,2,BB,Arg.02,Treat(Arg.02)Stim,252.655,47.346,300.001,0.842181,0.157819,21,20,0,12.464,2.3673,14.073,0.422956
2,22,1,1362,374,10,3,BB,Arg.02,Treat(Arg.02)Post,247.065,52.936,300.001,0.824,0.176,22,21,0,6.16,2.520762,19.663,0.59096
2,22,2,1363,375,11,1,BB,Arg.02,Treat(Arg.02)Pre,254.939,45.062,300.001,0.85,0.15,18,17,0,32.261,2.650706,,
2,22,2,1364,375,11,2,BB,Arg.02,Treat(Arg.02)Stim,248.744,51.257,300.001,0.829144,0.170856,19,18,0,5.105,2.847611,6.195,0.137477
2,22,2,1365,375,11,3,BB,Arg.02,Treat(Arg.02)Post,227.493,72.508,300.001,0.758,0.242,27,27,0,2,2.685481,27.446,0.609072
2,22,2,1366,376,12,1,BB,Arg.02,Treat(Arg.02)Pre,270.066,29.935,300.001,0.9,0.1,12,12,1.5,0,2.494583,,
2,22,2,1367,376,12,2,BB,Arg.02,Treat(Arg.02)Stim,272.83,27.171,300.001,0.90943,0.09057,8,7,0,23.601,3.881571,-2.764,-0.092333
2,22,2,1368,376,12,3,BB,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,,0,-29.935,-1
2,22,2,1369,377,13,1,BB,Arg.02,Treat(Arg.02)Pre,244.086,55.915,300.001,0.814,0.186,18,17,0,10.761,3.289118,,
2,22,2,1370,377,13,2,BB,Arg.02,Treat(Arg.02)Stim,255.691,44.31,300.001,0.8523,0.1477,19,18,0,15.323,2.461667,-11.605,-0.207547
2,22,2,1371,377,13,3,BB,Arg.02,Treat(Arg.02)Post,245.516,54.485,300.001,0.818,0.182,24,23,0,8.006,2.368913,-1.43,-0.025575
2,22,2,1372,378,14,1,BB,Arg.02,Treat(Arg.02)Pre,263.868,36.133,300.001,0.88,0.12,9,8,0,10.203,4.516625,,
2,22,2,1373,378,14,2,BB,Arg.02,Treat(Arg.02)Stim,263.428,36.573,300.001,0.87809,0.12191,9,9,5.085,0,4.063667,0.44,0.012177
2,22,2,1374,378,14,3,BB,Arg.02,Treat(Arg.02)Post,265.983,34.018,300.001,0.887,0.113,10,9,0,18.599,3.779778,-2.115,-0.058534
2,22,2,1375,379,15,1,BB,Arg.02,Treat(Arg.02)Pre,247.893,52.107,300,0.826,0.174,17,16,0,5.62,3.256688,,
2,22,2,1376,379,15,2,BB,Arg.02,Treat(Arg.02)Stim,253.396,46.605,300.001,0.844651,0.155349,13,12,0,2.421,3.88375,-5.502,-0.10559
2,22,2,1377,379,15,3,BB,Arg.02,Treat(Arg.02)Post,253.222,46.779,300.001,0.844,0.156,16,15,0,20.839,3.1186,-5.328,-0.102251
2,22,2,1378,380,16,1,BB,Arg.02,Treat(Arg.02)Pre,239.018,60.982,300,0.797,0.203,28,27,0,4.04,2.258593,,
2,22,2,1379,380,16,2,BB,Arg.02,Treat(Arg.02)Stim,253.689,46.312,300.001,0.845627,0.154373,17,16,0,50.92,2.8945,-14.67,-0.240563
2,22,2,1380,380,16,3,BB,Arg.02,Treat(Arg.02)Post,230.871,69.13,300.001,0.77,0.23,30,29,0,3.4,2.383793,8.148,0.133613
2,22,2,1381,381,17,1,BB,Arg.02,Treat(Arg.02)Pre,180.545,119.455,300,0.602,0.398,41,40,0,1.222,2.986375,,
2,22,2,1382,381,17,2,BB,Arg.02,Treat(Arg.02)Stim,193.967,106.034,300.001,0.646555,0.353445,36,36,0,8.945,2.945389,-13.421,-0.112352
2,22,2,1383,381,17,3,BB,Arg.02,Treat(Arg.02)Post,198.014,101.987,300.001,0.66,0.34,31,31,2.565,0,3.289903,-17.468,-0.146231
2,22,2,1384,382,18,1,BB,Arg.02,Treat(Arg.02)Pre,257.745,42.256,300.001,0.859,0.141,12,11,0,34.659,3.841455,,
2,22,2,1385,382,18,2,BB,Arg.02,Treat(Arg.02)Stim,237.245,62.756,300.001,0.790814,0.209186,15,14,0,35.804,4.482571,20.5,0.485138
2,22,2,1386,382,18,3,BB,Arg.02,Treat(Arg.02)Post,271.584,28.417,300.001,0.905,0.095,9,8,0,52.55,3.552125,-13.839,-0.327504
2,22,2,1387,383,19,1,BB,Arg.02,Treat(Arg.02)Pre,247.533,52.467,300,0.825,0.175,20,19,0,8.7,2.761421,,
2,22,2,1388,383,19,2,BB,Arg.02,Treat(Arg.02)Stim,223.235,76.766,300.001,0.744114,0.255886,32,32,0,3.505,2.398938,24.299,0.463129
2,22,2,1389,383,19,3,BB,Arg.02,Treat(Arg.02)Post,242.376,57.625,300.001,0.808,0.192,22,21,0,32.304,2.744048,5.158,0.098309
2,22,2,1390,384,20,1,BB,Arg.02,Treat(Arg.02)Pre,297.18,2.821,300.001,0.991,0.009,2,1,0,217.84,2.821,,
2,22,2,1391,384,20,2,BB,Arg.02,Treat(Arg.02)Stim,289.752,10.249,300.001,0.965837,0.034163,5,4,0,119.964,2.56225,7.428,2.633109
2,22,2,1392,384,20,3,BB,Arg.02,Treat(Arg.02)Post,294.64,5.361,300.001,0.982,0.018,3,2,0,112.721,2.6805,2.54,0.90039
2,22,3,1393,385,21,1,BB,Arg.02,Treat(Arg.02)Pre,264.199,35.802,300.001,0.881,0.119,17,17,0,13.961,2.106,,
2,22,3,1394,385,21,2,BB,Arg.02,Treat(Arg.02)Stim,257.55,42.451,300.001,0.858497,0.141503,12,11,0,7.84,3.859182,6.649,0.185716
2,22,3,1395,385,21,3,BB,Arg.02,Treat(Arg.02)Post,281.304,18.696,300,0.938,0.062,7,6,0,4.22,3.116,-17.106,-0.477795
2,22,3,1396,386,22,1,BB,Arg.02,Treat(Arg.02)Pre,199.851,100.15,300.001,0.666,0.334,38,38,0,2.864,2.635526,,
2,22,3,1397,386,22,2,BB,Arg.02,Treat(Arg.02)Stim,221.685,78.316,300.001,0.738948,0.261052,34,33,0,37.001,2.373212,-21.834,-0.218013
2,22,3,1398,386,22,3,BB,Arg.02,Treat(Arg.02)Post,194.204,105.796,300,0.647,0.353,37,36,0,3.381,2.938778,5.646,0.056375
2,22,3,1399,387,23,1,BB,Arg.02,Treat(Arg.02)Pre,227.027,72.974,300.001,0.757,0.243,29,29,0,28.94,2.516345,,
2,22,3,1400,387,23,2,BB,Arg.02,Treat(Arg.02)Stim,267.865,32.136,300.001,0.89288,0.10712,14,13,0,22.684,2.472,-40.838,-0.559624
2,22,3,1401,387,23,3,BB,Arg.02,Treat(Arg.02)Post,263.969,36.031,300,0.88,0.12,18,17,0,51.281,2.119471,-36.943,-0.506249
2,22,3,1402,388,24,1,BB,Arg.02,Treat(Arg.02)Pre,216.888,83.113,300.001,0.723,0.277,16,15,0,20.899,5.540867,,
2,22,3,1403,388,24,2,BB,Arg.02,Treat(Arg.02)Stim,207.696,92.305,300.001,0.692318,0.307682,17,18,2.182,0,5.128056,9.192,0.110596
2,22,3,1404,388,24,3,BB,Arg.02,Treat(Arg.02)Post,231.413,68.587,300,0.771,0.229,21,20,0,38.748,3.42935,-14.526,-0.174774
2,22,3,1405,389,25,1,BB,Arg.02,Treat(Arg.02)Pre,163.433,136.568,300.001,0.545,0.455,28,29,1.14,0,4.709241,,
2,22,3,1406,389,25,2,BB,Arg.02,Treat(Arg.02)Stim,208.347,91.654,300.001,0.694488,0.305512,18,17,0,51.32,5.391412,-44.914,-0.328876
2,22,3,1407,389,25,3,BB,Arg.02,Treat(Arg.02)Post,209.139,90.861,300,0.697,0.303,25,25,0,9.04,3.63444,-45.707,-0.334683
2,22,3,1408,390,26,1,BB,Arg.02,Treat(Arg.02)Pre,227.167,72.834,300.001,0.757,0.243,27,27,0,4.059,2.697556,,
2,22,3,1409,390,26,2,BB,Arg.02,Treat(Arg.02)Stim,231.615,68.386,300.001,0.772047,0.227953,27,26,0,21.745,2.630231,-4.448,-0.06107
2,22,3,1410,390,26,3,BB,Arg.02,Treat(Arg.02)Post,238.666,61.334,300,0.796,0.204,22,22,1.68,0,2.787909,-11.5,-0.157893
2,22,3,1411,391,27,1,BB,Arg.02,Treat(Arg.02)Pre,213.636,86.365,300.001,0.712,0.288,27,27,0,23.139,3.198704,,
2,22,3,1412,391,27,2,BB,Arg.02,Treat(Arg.02)Stim,264.15,35.851,300.001,0.880497,0.119503,15,14,0,88.646,2.560786,-50.514,-0.58489
2,22,3,1413,391,27,3,BB,Arg.02,Treat(Arg.02)Post,213.226,86.774,300,0.711,0.289,29,28,0,7.221,3.099071,0.409,0.004736
2,22,3,1414,392,28,1,BB,Arg.02,Treat(Arg.02)Pre,186.313,113.688,300.001,0.621,0.379,26,26,0,7.761,4.372615,,
2,22,3,1415,392,28,2,BB,Arg.02,Treat(Arg.02)Stim,170.243,129.758,300.001,0.567475,0.432525,33,33,4.899,0,3.932061,16.07,0.141352
2,22,3,1416,392,28,3,BB,Arg.02,Treat(Arg.02)Post,177.727,122.273,300,0.592,0.408,39,38,0,1,3.217711,8.585,0.075514
2,22,3,1417,393,29,1,BB,Arg.02,Treat(Arg.02)Pre,294.383,5.618,300.001,0.981,0.019,4,3,0,49.563,1.872667,,
2,22,3,1418,393,29,2,BB,Arg.02,Treat(Arg.02)Stim,294.887,5.114,300.001,0.982953,0.017047,3,2,0,51.027,2.557,-0.504,-0.089712
2,22,3,1419,393,29,3,BB,Arg.02,Treat(Arg.02)Post,288.496,11.505,300.001,0.962,0.038,5,4,0,45.22,2.87625,5.887,1.047882
2,22,3,1420,394,30,1,BB,Arg.02,Treat(Arg.02)Pre,268.279,31.722,300.001,0.894,0.106,15,14,0,8.882,2.265857,,
2,22,3,1421,394,30,2,BB,Arg.02,Treat(Arg.02)Stim,273.934,26.067,300.001,0.91311,0.08689,13,12,0,49.652,2.17225,-5.655,-0.178267
2,22,3,1422,394,30,3,BB,Arg.02,Treat(Arg.02)Post,273.371,26.63,300.001,0.911,0.089,12,11,0,37.64,2.420909,-5.092,-0.16052
2,22,4,1423,395,31,1,BB,Arg.02,Treat(Arg.02)Pre,249.333,50.667,300,0.831,0.169,9,8,0,2.919,6.333375,,
2,22,4,1424,395,31,2,BB,Arg.02,Treat(Arg.02)Stim,261.113,38.888,300.001,0.870374,0.129626,12,11,0,71.9,3.535273,-11.779,-0.232479
2,22,4,1425,395,31,3,BB,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,,0,-50.667,-1
2,22,4,1426,396,32,1,BB,Arg.02,Treat(Arg.02)Pre,211.315,88.685,300,0.704,0.296,16,15,0,31.079,5.912333,,
2,22,4,1427,396,32,2,BB,Arg.02,Treat(Arg.02)Stim,210.606,89.395,300.001,0.702018,0.297982,17,17,0,58.72,5.258529,0.71,0.008006
2,22,4,1428,396,32,3,BB,Arg.02,Treat(Arg.02)Post,147.105,152.896,300.001,0.49,0.51,23,23,2.019,0,6.647652,64.211,0.724035
2,22,4,1429,397,33,1,BB,Arg.02,Treat(Arg.02)Pre,61.572,238.429,300.001,0.205,0.795,14,15,4.621,0,15.895267,,
2,22,4,1430,397,33,2,BB,Arg.02,Treat(Arg.02)Stim,76.936,223.065,300.001,0.256452,0.743548,6,7,36.301,0,31.866429,-15.364,-0.064438
2,22,4,1431,397,33,3,BB,Arg.02,Treat(Arg.02)Post,33.214,266.786,300,0.111,0.889,5,5,6.3,0,53.3572,28.357,0.118933
2,22,4,1432,398,34,1,BB,Arg.02,Treat(Arg.02)Pre,172.099,127.901,300,0.574,0.426,32,32,6.961,0,3.996906,,
2,22,4,1433,398,34,2,BB,Arg.02,Treat(Arg.02)Stim,266.46,33.541,300.001,0.888197,0.111803,12,11,0,157.28,3.049182,-94.36,-0.737758
2,22,4,1434,398,34,3,BB,Arg.02,Treat(Arg.02)Post,216.298,83.703,300.001,0.721,0.279,26,25,0,7.381,3.34812,-44.198,-0.345564
2,22,4,1435,399,35,1,BB,Arg.02,Treat(Arg.02)Pre,197.627,102.373,300,0.659,0.341,25,24,0,16.22,4.265542,,
2,22,4,1436,399,35,2,BB,Arg.02,Treat(Arg.02)Stim,298.465,1.536,300.001,0.99488,0.00512,2,1,0,251.846,1.536,-100.837,-0.984996
2,22,4,1437,399,35,3,BB,Arg.02,Treat(Arg.02)Post,249.131,50.87,300.001,0.83,0.17,14,13,0,4.561,3.913077,-51.503,-0.503092
2,22,4,1438,400,36,1,BB,Arg.02,Treat(Arg.02)Pre,233.097,66.903,300,0.777,0.223,10,9,0,9.243,7.433667,,
2,22,4,1439,400,36,2,BB,Arg.02,Treat(Arg.02)Stim,278.499,21.502,300.001,0.928327,0.071673,3,2,0,137.021,10.751,-45.401,-0.678609
2,22,4,1440,400,36,3,BB,Arg.02,Treat(Arg.02)Post,293.082,6.919,300.001,0.977,0.023,3,2,0,197.941,3.4595,-59.984,-0.896582
2,22,4,1441,401,37,1,BB,Arg.02,Treat(Arg.02)Pre,222.111,77.889,300,0.74,0.26,13,12,0,22.22,6.49075,,
2,22,4,1442,401,37,2,BB,Arg.02,Treat(Arg.02)Stim,225.829,74.172,300.001,0.752761,0.247239,15,15,1.585,0,4.9448,-3.717,-0.047722
2,22,4,1443,401,37,3,BB,Arg.02,Treat(Arg.02)Post,220.16,79.84,300,0.734,0.266,18,17,0,12.199,4.696471,1.951,0.025048
2,22,4,1444,402,38,1,BB,Arg.02,Treat(Arg.02)Pre,258.346,41.654,300,0.861,0.139,12,11,0,70.221,3.786727,,
2,22,4,1445,402,38,2,BB,Arg.02,Treat(Arg.02)Stim,277.725,22.276,300.001,0.925747,0.074253,6,5,0,61.084,4.4552,-19.378,-0.465213
2,22,4,1446,402,38,3,BB,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,,0,-41.654,-1
2,22,4,1447,403,39,1,BB,Arg.02,Treat(Arg.02)Pre,273.406,26.594,300,0.911,0.089,6,5,0,17.38,5.3188,,
2,22,4,1448,403,39,2,BB,Arg.02,Treat(Arg.02)Stim,300.001,0,300.001,1,0,1,0,0,,0,-26.594,-1
2,22,4,1449,403,39,3,BB,Arg.02,Treat(Arg.02)Post,234.452,65.549,300.001,0.782,0.218,18,17,0,47.76,3.855824,38.955,1.464804
2,22,4,1450,404,40,1,BB,Arg.02,Treat(Arg.02)Pre,229.881,70.119,300,0.766,0.234,10,9,0,25.179,7.791,,
2,22,4,1451,404,40,2,BB,Arg.02,Treat(Arg.02)Stim,250.416,49.585,300.001,0.834717,0.165283,10,9,0,3.261,5.509444,-20.534,-0.292845
2,22,4,1452,404,40,3,BB,Arg.02,Treat(Arg.02)Post,276.19,23.811,300.001,0.921,0.079,6,6,3.644,0,3.9685,-46.308,-0.66042
2,22,1,1453,405,1,1,BB,Arg.002,Treat(Arg.002)Pre,259.59,40.411,300.001,0.865,0.135,18,17,0,14.3,2.377118,,
2,22,1,1454,405,1,2,BB,Arg.002,Treat(Arg.002)Stim,259.261,40.74,300.001,0.8642,0.1358,15,14,0,7.324,2.91,0.329,0.008141
2,22,1,1455,405,1,3,BB,Arg.002,Treat(Arg.002)Post,262.588,37.413,300.001,0.875,0.125,15,14,0,24.74,2.672357,-2.998,-0.074188
2,22,1,1456,406,2,1,BB,Arg.002,Treat(Arg.002)Pre,241.834,58.167,300.001,0.806,0.194,24,25,1.32,0,2.32668,,
2,22,1,1457,406,2,2,BB,Arg.002,Treat(Arg.002)Stim,267.761,32.24,300.001,0.892534,0.107466,14,13,0,55.324,2.48,-25.927,-0.445734
2,22,1,1458,406,2,3,BB,Arg.002,Treat(Arg.002)Post,247.264,52.737,300.001,0.824,0.176,30,29,0,7.741,1.818517,-5.43,-0.093352
2,22,1,1459,407,3,1,BB,Arg.002,Treat(Arg.002)Pre,283.3,16.701,300.001,0.944,0.056,5,4,0,23.004,4.17525,,
2,22,1,1460,407,3,2,BB,Arg.002,Treat(Arg.002)Stim,292.066,7.935,300.001,0.97355,0.02645,4,3,0,211.581,2.645,-8.766,-0.524879
2,22,1,1461,407,3,3,BB,Arg.002,Treat(Arg.002)Post,294.36,5.641,300.001,0.981,0.019,4,3,0,119.6,1.880333,-11.06,-0.662236
2,22,1,1462,408,4,1,BB,Arg.002,Treat(Arg.002)Pre,237.708,62.293,300.001,0.792,0.208,29,29,0,3.782,2.148034,,
2,22,1,1463,408,4,2,BB,Arg.002,Treat(Arg.002)Stim,229.443,70.558,300.001,0.764807,0.235193,24,24,0,11.04,2.939917,8.265,0.132679
2,22,1,1464,408,4,3,BB,Arg.002,Treat(Arg.002)Post,238.976,61.025,300.001,0.797,0.203,25,24,0,4.102,2.542708,-1.268,-0.020355
2,22,1,1465,409,5,1,BB,Arg.002,Treat(Arg.002)Pre,276.679,23.322,300.001,0.922,0.078,11,10,0,24.606,2.3322,,
2,22,1,1466,409,5,2,BB,Arg.002,Treat(Arg.002)Stim,282.091,17.91,300.001,0.9403,0.0597,10,9,0,21.02,1.99,-5.412,-0.232056
2,22,1,1467,409,5,3,BB,Arg.002,Treat(Arg.002)Post,277.42,22.581,300.001,0.925,0.075,12,11,0,12.529,2.052818,-0.741,-0.031773
2,22,1,1468,410,6,1,BB,Arg.002,Treat(Arg.002)Pre,263.645,36.356,300.001,0.879,0.121,17,16,0,64.284,2.27225,,
2,22,1,1469,410,6,2,BB,Arg.002,Treat(Arg.002)Stim,288.977,11.024,300.001,0.963253,0.036747,7,6,0,125.788,1.837333,-25.332,-0.696776
2,22,1,1470,410,6,3,BB,Arg.002,Treat(Arg.002)Post,252.262,47.739,300.001,0.841,0.159,14,14,0,8.347,3.409929,11.383,0.313098
2,22,1,1471,411,7,1,BB,Arg.002,Treat(Arg.002)Pre,261.828,38.173,300.001,0.873,0.127,13,12,0,9.08,3.181083,,
2,22,1,1472,411,7,2,BB,Arg.002,Treat(Arg.002)Stim,291.019,8.982,300.001,0.97006,0.02994,4,3,0,43.94,2.994,-29.191,-0.764703
2,22,1,1473,411,7,3,BB,Arg.002,Treat(Arg.002)Post,297.183,2.818,300.001,0.991,0.009,2,1,0,141.702,2.818,-35.355,-0.926178
2,22,1,1474,412,8,1,BB,Arg.002,Treat(Arg.002)Pre,253.053,46.948,300.001,0.844,0.156,17,17,3.381,0,2.761647,,
2,22,1,1475,412,8,2,BB,Arg.002,Treat(Arg.002)Stim,238.338,61.663,300.001,0.794457,0.205543,24,23,0,19.526,2.681,14.715,0.313432
2,22,1,1476,412,8,3,BB,Arg.002,Treat(Arg.002)Post,240.126,59.875,300.001,0.8,0.2,20,20,0,19.261,2.99375,12.927,0.275347
2,22,1,1477,413,9,1,BB,Arg.002,Treat(Arg.002)Pre,263.611,36.39,300.001,0.879,0.121,20,19,0,14.5,1.915263,,
2,22,1,1478,413,9,2,BB,Arg.002,Treat(Arg.002)Stim,257.563,42.438,300.001,0.85854,0.14146,19,18,0,28.64,2.357667,6.048,0.1662
2,22,1,1479,413,9,3,BB,Arg.002,Treat(Arg.002)Post,266.556,33.445,300.001,0.889,0.111,14,14,1.481,0,2.388929,-2.945,-0.080929
2,22,1,1480,414,10,1,BB,Arg.002,Treat(Arg.002)Pre,245.052,54.949,300.001,0.817,0.183,33,33,1.621,0,1.665121,,
2,22,1,1481,414,10,2,BB,Arg.002,Treat(Arg.002)Stim,232.269,67.732,300.001,0.774227,0.225773,30,30,1.38,0,2.257733,12.783,0.232634
2,22,1,1482,414,10,3,BB,Arg.002,Treat(Arg.002)Post,251.384,48.617,300.001,0.838,0.162,21,20,0,1.905,2.43085,-6.332,-0.115234
2,22,2,1483,415,11,1,BB,Arg.002,Treat(Arg.002)Pre,264.41,35.591,300.001,0.881,0.119,10,9,0,58.641,3.954556,,
2,22,2,1484,415,11,2,BB,Arg.002,Treat(Arg.002)Stim,284.13,15.871,300.001,0.947097,0.052903,6,6,0,61.961,2.645167,-19.72,-0.554073
2,22,2,1485,415,11,3,BB,Arg.002,Treat(Arg.002)Post,261.638,38.363,300.001,0.872,0.128,14,13,0,6.541,2.951,2.772,0.077885
2,22,2,1486,416,12,1,BB,Arg.002,Treat(Arg.002)Pre,237.837,62.163,300,0.793,0.207,25,25,1.926,0,2.48652,,
